datetime,user,msg
2020-05-07 18:00:00,Malik,Sb schna prtaa a naw 😂😂
2020-05-07 18:00:00,SubTain Malik,Apko toh mil jana achy achy se rishta 😍
2020-05-07 18:00:00,Malik,Inshah Allah
2020-05-07 18:00:00,Malik,Dua kry bss CSS pass h jye
2020-05-07 18:00:00,Malik,Phr kue pyara sa AC dekhy gay
2020-05-07 18:00:00,SubTain Malik,Akhir sab khobiyan hain ap main
2020-05-07 18:00:00,SubTain Malik,Ameen
2020-05-07 18:00:00,Malik,Ne ab aysy b bat ne
2020-05-07 18:00:00,Malik,Itne b ne hn ma
2020-05-07 18:00:00,SubTain Malik,G pori family hi CSS
2020-05-07 18:01:00,Malik,Mjy apna khob pata a
2020-05-07 18:01:00,Malik,Ne ne
2020-05-07 18:01:00,Malik,Bss ma or mra bndaa
2020-05-07 18:01:00,Malik,Or kue ne
2020-05-07 18:01:00,SubTain Malik,Ahan.. Theek toh hain
2020-05-07 18:01:00,Malik,Ne ne
2020-05-07 18:01:00,Malik,Mjy pata ha apny apkaa
2020-05-07 18:01:00,Malik,Bht kutti chz hn
2020-05-07 18:01:00,SubTain Malik,Sir ni set keye apny? Jo ek thy
2020-05-07 18:01:00,Malik,Ne yr
2020-05-07 18:01:00,Malik,Fzol e insn laga th mjy
2020-05-07 18:02:00,SubTain Malik,Mje t nam b yad ni ab
2020-05-07 18:02:00,Malik,Ma n t bt b ne ke
2020-05-07 18:02:00,Malik,Yd rkh k kia krnaa 😂😂
2020-05-07 18:02:00,SubTain Malik,Awin log bahany bahany se msgs hty thy unko
2020-05-07 18:02:00,SubTain Malik,Ahan
2020-05-07 18:02:00,Malik,Kia ??
2020-05-07 18:02:00,SubTain Malik,Tb m jasosi krta hta thaw bht conscious tha apko leky
2020-05-07 18:03:00,SubTain Malik,<Media omitted>
2020-05-07 18:03:00,Malik,Wo sir
2020-05-07 18:03:00,Malik,Germany waly ??
2020-05-07 18:03:00,Malik,Shaid
2020-05-07 18:03:00,SubTain Malik,Ni
2020-05-07 18:03:00,SubTain Malik,Insta wale 🤭 topper
2020-05-07 18:03:00,Malik,Han han ni ni ma n usko kab ka accnt s nikal dia hwa
2020-05-07 18:03:00,Malik,Ahan
2020-05-07 18:04:00,SubTain Malik,Dekha?
2020-05-07 18:04:00,Malik,Han
2020-05-07 18:04:00,Malik,Hay t ab b aysy e Bestiee k lyee 😂😂😂
2020-05-07 18:06:00,SubTain Malik,Ni bestie ka apna bnda hai
2020-05-07 18:06:00,Malik,Dnt think k kch ngtve ha hna chaheye dost k lye b
2020-05-07 18:06:00,SubTain Malik,Usko toh hud lrke dekhata m
2020-05-07 18:06:00,Malik,Kahe w ap e t ne 😂
2020-05-07 18:06:00,Malik,Lol 😂
2020-05-07 18:07:00,SubTain Malik,Nahii hoon 😔... Wo pehle is hi in relation thi
2020-05-07 18:07:00,SubTain Malik,Haan
2020-05-07 18:24:00,Malik,Aww
2020-05-07 18:24:00,Malik,Wrna apko usko lazim.set ker lty
2020-05-07 18:24:00,Malik,So sad
2020-05-07 18:25:00,Malik,Kue ne breakup h ga na t aye ge kandha leny apkaa
2020-05-07 18:25:00,Malik,T ap phr usko sahara b da denaa
2020-05-07 18:25:00,Malik,Mojain h jye ge
2020-05-07 18:25:00,SubTain Malik,Ni pagal unka bht purana hai
2020-05-07 18:25:00,Malik,Porany porany htm h jaty ha
2020-05-07 18:27:00,SubTain Malik,Agar log krna chahyn toh... But wo larki bolti nahi zyada r na behas krti hai r na larka larta hai
2020-05-07 18:27:00,Malik,Lrka tmz wala h gah naw
2020-05-07 18:27:00,Malik,Shaid ap k samny bnte h apko backup pay b rakha h sktaa  😂😂😂
2020-05-07 18:27:00,Malik,Ap t wsy b bht kind ha
2020-05-07 18:27:00,SubTain Malik,Nhi aysi bt nhiii
2020-05-07 18:28:00,Malik,😂
2020-05-07 18:28:00,SubTain Malik,Shayed
2020-05-07 18:28:00,Malik,Han naw tali ek hat s thure bjter ha
2020-05-07 18:28:00,SubTain Malik,But open minded bht hai larka ye ajeeb bt hai... Insecure ni hta
2020-05-07 18:28:00,Malik,Jald e good news mlly gay
2020-05-07 18:29:00,Malik,Apko b or mjy b 😉😂
2020-05-07 18:34:00,SubTain Malik,Kia?
2020-05-07 18:34:00,Malik,Kch chezy time pay chr dty ha
2020-05-07 18:34:00,SubTain Malik,Kia
2020-05-07 18:34:00,Malik,Chal jy ga pata 😉😉
2020-05-07 18:35:00,Malik,Yr bss pait andr ne jataaa
2020-05-07 18:35:00,Malik,Aysy lgta jsy 3 mnth prgnnt h 😂😂😂
2020-05-07 18:35:00,SubTain Malik,😂 😂 😂 😂
2020-05-07 18:35:00,SubTain Malik,Btyn
2020-05-07 18:35:00,SubTain Malik,Sit-ups kiya kryn
2020-05-07 18:36:00,Malik,Exercise ne hte proper
2020-05-07 18:37:00,Malik,Ma t bss ya keh re the jald e apko good news mlly ge k uska h gaya breakup Or ap k sth g ge ha wo set Ya news mjy mle ge 😂😉
2020-05-07 19:04:00,SubTain Malik,Ni yara aysi bt nahiii hai
2020-05-07 19:04:00,SubTain Malik,Thori bht kr li sony se pele
2020-05-07 19:35:00,Malik,Time ne hta itna
2020-05-07 19:39:00,SubTain Malik,Sahi
2020-05-07 19:39:00,Malik,Eid k lye lia kch ?
2020-05-07 19:40:00,SubTain Malik,Nopes
2020-05-07 19:41:00,Malik,Acha
2020-05-07 20:45:00,Malik,Nmz ghr prty h ?
2020-05-07 21:00:00,SubTain Malik,G
2020-05-07 21:18:00,Malik,Sahe ha good
2020-05-07 21:34:00,SubTain Malik,☺
2020-05-07 21:58:00,Malik,Ok
2020-05-07 21:58:00,Malik,M sony lage hn.
2020-05-07 22:40:00,SubTain Malik,Good night
2020-05-07 22:57:00,Malik,Ya j hamare prsnl bat ha naw
2020-05-07 22:57:00,Malik,Sex wale
2020-05-07 22:58:00,Malik,Apny tk e rkhne a
2020-05-07 22:58:00,Malik,Kse s share ne krne
2020-05-07 23:22:00,SubTain Malik,Acha
2020-05-07 23:35:00,Malik,This message was deleted
2020-05-07 23:36:00,Malik,Ok ha
2020-05-07 23:36:00,Malik,Good night
2020-05-07 23:36:00,Malik,Allah Hafiz
2020-05-07 23:41:00,Malik,So gy h ??
2020-05-07 23:41:00,Malik,Missed voice call
2020-05-07 23:42:00,Malik,Subtain ?
2020-05-07 23:43:00,Malik,Subtain ??
2020-05-07 23:43:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:45:00,Malik,Missed voice call
2020-05-07 23:46:00,SubTain Malik,G g g.
2020-05-07 23:46:00,SubTain Malik,Bolyn
2020-05-07 23:46:00,Malik,Kch ne 😂
2020-05-07 23:46:00,SubTain Malik,Btyn
2020-05-07 23:46:00,Malik,Sach ma kch ne
2020-05-07 23:46:00,Malik,Awin kr re the 😀
2020-05-07 23:46:00,SubTain Malik,Na kia kryn awein
2020-05-07 23:46:00,SubTain Malik,Sony ki try krny lga
2020-05-07 23:47:00,Malik,Q ??
2020-05-07 23:47:00,SubTain Malik,Nend ai
2020-05-07 23:47:00,Malik,Iska kaha q ??
2020-05-07 23:47:00,SubTain Malik,Utha dia abhi soya tha
2020-05-07 23:47:00,Malik,Hamara break up srf mre wja s ne hwa thaw Tali ek hat s ne bjtii subtain is bat ko smjhy
2020-05-07 23:47:00,Malik,Ohh Sorry
2020-05-07 23:48:00,SubTain Malik,R ghr m hta toh direct call na kia kryn
2020-05-07 23:48:00,Malik,Sorry ya mra cncrn t ne haa
2020-05-07 23:48:00,SubTain Malik,Koi bt ni Ab soty chlyn... Good night
2020-05-07 23:49:00,Malik,Insn apny phn ma j chahy kr sktaa
2020-05-07 23:49:00,Malik,Jsko chahy call kry
2020-05-07 23:49:00,SubTain Malik,Allah Hafiz ♥
2020-05-07 23:49:00,SubTain Malik,Sahiiii
2020-05-07 23:49:00,Malik,Atleast insn ko.itnee tmz hne chaheye k kue kch bat kr rha woi pore h lay
2020-05-07 23:49:00,Malik,Ap b t krty ha
2020-05-07 23:49:00,Malik,Kui rokta a
2020-05-07 23:50:00,SubTain Malik,Yar kbhi relation m dsre ky leye musibt na banoo ky agla tung a jye
2020-05-07 23:50:00,SubTain Malik,Uske time table wagera main usko musibt na dalo....
2020-05-07 23:50:00,Malik,Ahan  Bare ache bat bare dair s ke ap nay 😂
2020-05-07 23:50:00,Malik,Y bat kse n sekhai h ge kse has nay apkoo tbhe smj aii
2020-05-07 23:51:00,SubTain Malik,G
2020-05-07 23:51:00,Malik,Musibt achaa achaa sahe sahee
2020-05-07 23:51:00,SubTain Malik,👍🏻
2020-05-07 23:51:00,SubTain Malik,Sweet dreams
2020-05-07 23:51:00,Malik,Ya musbit ha  Ab t tood h gaya pata lag gayah
2020-05-07 23:51:00,SubTain Malik,Take care ☺
2020-05-07 23:51:00,Malik,Good**
2020-05-07 23:52:00,Malik,Js n ya sb sekhaya ha us s kehna th thure tmz b sekha dete apkoo
2020-05-07 23:52:00,Malik,Apkoh.
2020-05-07 23:53:00,Malik,Bye
2020-05-07 23:53:00,Malik,Use k sth relation rkh lain ab jske batain smj ate hai apko
2020-05-07 23:56:00,Malik,Apka ya sab bhv sb ise leye ha k khd tng ajaye ge
2020-05-07 23:56:00,Malik,To.sorry ma.n akely kch hara b ne kia th
2020-05-07 23:57:00,Malik,R akely kch thek ne htaaaa
2020-05-07 23:57:00,Malik,Apko j ache batain sekhata h ap un k sth reh lain 🙏
2020-05-08 03:05:00,SubTain Malik,G Sahiii
2020-05-12 08:53:00,SubTain Malik,Hey
2020-05-14 15:31:00,Malik,Missed voice call
2020-05-14 15:32:00,SubTain Malik,G
2020-05-14 15:32:00,SubTain Malik,?
2020-05-16 05:00:00,SubTain Malik,G?
2020-05-23 23:47:00,Malik,?
2020-05-24 00:00:00,SubTain Malik,Eid Mubarak
2020-05-24 00:02:00,Malik,Khair Mubarak
2020-05-24 00:08:00,SubTain Malik,Eid ke bd milna hai?
2020-05-24 00:10:00,Malik,Khariyt ?
2020-05-24 00:10:00,SubTain Malik,Dil kar raha tha
2020-05-24 00:11:00,Malik,Ahan.
2020-05-24 00:11:00,SubTain Malik,Theek?
2020-05-24 00:14:00,Malik,Sorey
2020-05-24 00:14:00,Malik,Sorry*
2020-05-24 00:14:00,SubTain Malik,Q?
2020-05-24 00:14:00,Malik,Nthng cnfrm yet
2020-05-24 00:14:00,SubTain Malik,Kahin jana h?
2020-05-24 00:15:00,Malik,Kis nay ??
2020-05-24 00:16:00,SubTain Malik,Apny
2020-05-24 00:16:00,Malik,Nahe
2020-05-24 00:17:00,SubTain Malik,Toh phir q confirm nahi
2020-05-24 00:17:00,SubTain Malik,Mil lety nawww
2020-05-24 00:18:00,Malik,Sochu ge subtain
2020-05-24 00:18:00,SubTain Malik,Abhi kia kar rahin?
2020-05-24 00:19:00,SubTain Malik,Sochna kiya hai is main ab?
2020-05-24 00:19:00,Malik,Bethe h
2020-05-24 00:19:00,SubTain Malik,Laityn?
2020-05-24 00:20:00,Malik,🙄
2020-05-24 00:20:00,SubTain Malik,A jyn
2020-05-24 00:22:00,Malik,Ma kia kahun ?
2020-05-24 00:22:00,SubTain Malik,Bolyn
2020-05-24 00:23:00,Malik,Ne kch b khny ko
2020-05-24 00:23:00,SubTain Malik,Ap sex ky ilawa b soch lein
2020-05-24 00:23:00,SubTain Malik,Ayen letyn mere pass
2020-05-24 00:25:00,Malik,Kia chah ry h ap mj sy ?
2020-05-24 00:26:00,SubTain Malik,.
2020-05-24 03:47:00,Malik,Subtain Ya mat smjhy k ma ap k agy jhuke ap n btmze ke t m ap s uska bdla lena chah re aysa blkl ne
2020-05-24 03:47:00,Malik,Bss  Kch kehny s hamosh rhna bhtr ha Q k bhs h jate hai..
2020-05-24 03:47:00,Malik,And Bhs t phr 😊
2020-05-24 03:48:00,SubTain Malik,Smjh gya hn
2020-05-24 03:48:00,SubTain Malik,Bdla lena koi new thori hai
2020-05-24 03:48:00,Malik,Mre ayse kue intension ne ha.
2020-05-24 03:49:00,SubTain Malik,Hush rhyn bass... Ameen ♥
2020-05-24 03:49:00,Malik,Sumameen
2020-05-24 03:49:00,SubTain Malik,☺
2020-05-24 04:00:00,Malik,Kue bat krne ha t ker lain ma sun lete h
2020-05-24 04:00:00,Malik,Agr kch kehna reh gaya ha to
2020-05-24 04:06:00,SubTain Malik,Bass jo jo dil kiya tha mang liya tha
2020-05-24 04:06:00,SubTain Malik,R jawab bhi sun leye
2020-05-24 04:08:00,Malik,Ma n t kch b ne kaha
2020-05-24 04:11:00,SubTain Malik,Tb leti pass aake?
2020-05-24 04:11:00,Malik,Ma n jawab ke bat ke ha
2020-05-24 04:11:00,Malik,K ma n kch b ne kaha ap say
2020-05-24 04:11:00,SubTain Malik,Sahiii
2020-05-24 04:12:00,SubTain Malik,But jawab na dena bhii na karny main hi aya naww
2020-05-24 04:17:00,Malik,Insn ek e bar sun lain kue bat t shaid kabe kabar bht zyada hta ha wo Or ma sun chuki hn  Yhe farak ha ap ma or maria ma w bhs ne krte and etc
2020-05-24 04:17:00,SubTain Malik,Theek
2020-05-24 04:17:00,Malik,Mjy apna kse k sth comparison ne krwana Ma jse h thek h urat h moti h j b hu
2020-05-24 04:18:00,Malik,Mjy is s frk ne prta kue mjy kia khta h
2020-05-24 04:18:00,SubTain Malik,Sai hai main bhi bht hoon
2020-05-24 04:18:00,SubTain Malik,Pairi ankhon wala... Local pehnany wala.... Mummy daddy... Jahil.... 2 face.... etc etc
2020-05-24 04:19:00,Malik,Ap ko ya sab maria ne khte naw ??
2020-05-24 04:19:00,SubTain Malik,Pta ni ajkl zyada bt ni ho rhi
2020-05-24 04:19:00,Malik,T ap us k sth rhy na hush ma kab mana ker rhe hun....
2020-05-24 04:19:00,SubTain Malik,Wo konsi meri biwi hai ya thi
2020-05-24 04:20:00,SubTain Malik,Ap na fqr kryn kiske sath rehna hush m ny
2020-05-24 04:20:00,Malik,Ap e n kaha th ap bht hush rhte dosti ma t sochy relation ship ma kia alam h ga
2020-05-24 04:20:00,Malik,Sorry but m ne kr rhe
2020-05-24 04:20:00,SubTain Malik,Good
2020-05-24 04:21:00,SubTain Malik,Hmm
2020-05-24 04:22:00,Malik,Han t ma n ap ke e bat ke ha
2020-05-24 04:22:00,Malik,Kue khd s kch ne kaha
2020-05-24 04:22:00,Malik,No issues aj kal uska mamla thek h gah Harab h ga t h jaye zyada bat
2020-05-24 04:23:00,SubTain Malik,Mamla toh theek hai but rozy hain
2020-05-24 04:23:00,SubTain Malik,Theek
2020-05-24 04:23:00,Malik,Ohh acha acha rozo ma ehtaram kr rhe h na mehram ka
2020-05-24 04:23:00,Malik,Good girl  Good Choice
2020-05-24 04:23:00,SubTain Malik,😂
2020-05-24 04:23:00,SubTain Malik,Nhi wese e busy hty sab rozon m
2020-05-24 04:24:00,Malik,🤷🏻‍♀️
2020-05-24 04:24:00,SubTain Malik,Na Mehram ka ehtram hta toh us din hum thori krty itna sex
2020-05-24 04:24:00,Malik,Ham ?
2020-05-24 04:24:00,Malik,Yani k.ma or ap ?
2020-05-24 04:24:00,SubTain Malik,G
2020-05-24 04:25:00,Malik,Ne ne subtain darasal Mj ma t maria ma t frk ha
2020-05-24 04:25:00,Malik,Blkay ya frk ap e krty ha
2020-05-24 04:25:00,SubTain Malik,Har insan ki kch qualities hotin r kch kamzoriyan
2020-05-24 04:25:00,SubTain Malik,Zruri ni Sab best hoon
2020-05-24 04:25:00,Malik,Whtever
2020-05-24 04:25:00,Malik,Lkn kse ko b ya ri8 ne
2020-05-24 04:26:00,Malik,K wo kse ko.kse k sth
2020-05-24 04:26:00,Malik,Compare kryn
2020-05-24 04:26:00,SubTain Malik,Acha I'm sorry
2020-05-24 04:26:00,Malik,Sorry But i dnt need ur sorry.
2020-05-24 04:26:00,SubTain Malik,👍🏻
2020-05-24 04:26:00,Malik,Apke dosti ha apke askhqi ha apka jo b ha Ap apny tak rakhyn
2020-05-24 04:27:00,SubTain Malik,Askhqi?
2020-05-24 04:27:00,Malik,Mry sth ainda Is 3rd clas lrki ko t kiaa kse ko b compare na kareye gah
2020-05-24 04:27:00,SubTain Malik,Sorry but 3rd class ni hai
2020-05-24 04:27:00,SubTain Malik,Larki achi hai... But apke sath compare ni krta
2020-05-24 04:32:00,Malik,Kaha t ha apko
2020-05-24 04:32:00,Malik,Good choice 👍🏻
2020-05-24 04:32:00,Malik,Or kia kahu is s zayadaa
2020-05-24 04:33:00,SubTain Malik,Theek
2020-05-24 04:34:00,Malik,Abe b us k leye safaiya d ja re hain
2020-05-24 04:34:00,Malik,Good kse ko t defnd kr ry h
2020-05-24 04:34:00,SubTain Malik,Yarrr wo dost hai srf why don't you understand
2020-05-24 04:35:00,Malik,Subtain
2020-05-24 04:35:00,SubTain Malik,G
2020-05-24 04:35:00,Malik,Mre hai ??
2020-05-24 04:35:00,SubTain Malik,Ni
2020-05-24 04:35:00,Malik,Ma n apko already kaha ha
2020-05-24 04:35:00,Malik,Jo b ha
2020-05-24 04:35:00,Malik,Apny tk rkhy
2020-05-24 04:36:00,Malik,Na mry sar pay sawar kary Na mry sth compare kry Na mry agy uske safaiya dain 3rd class ne ha ache h bht t jaye ma apko rok.re hn ?
2020-05-24 04:36:00,SubTain Malik,Jaon kidr??
2020-05-24 04:36:00,Malik,Use k pas
2020-05-24 04:37:00,Malik,Bht hush rhte ap us k sth 😂
2020-05-24 04:37:00,SubTain Malik,Kitni dfa kahoon hamara aysy koi illegal relation nhi hai
2020-05-24 04:37:00,SubTain Malik,Koi najaiz samband nhi hai
2020-05-24 04:37:00,Malik,Allhamdullilah g ham jsy b ha Dostu k sth gariyu k frnt seat pay beth k ghmny ne jatty
2020-05-24 04:37:00,Malik,Ne ha
2020-05-24 04:38:00,Malik,To bana lain  Kn rok rha ha 🤣
2020-05-24 04:38:00,SubTain Malik,Wo srf hum 2 hi thy
2020-05-24 04:39:00,SubTain Malik,Sach main bna loon?
2020-05-24 04:39:00,SubTain Malik,Apko koi masla ni?
2020-05-24 04:39:00,Malik,10000000 dafa
2020-05-24 04:39:00,Malik,Mjy q h ga
2020-05-24 04:39:00,Malik,Woi kaha
2020-05-24 04:39:00,SubTain Malik,Agar meri biwi htin tb bhi bnany detin?
2020-05-24 04:39:00,SubTain Malik,Acha
2020-05-24 04:39:00,Malik,Jab bivi the tb kia rok lia ma nay ?
2020-05-24 04:40:00,SubTain Malik,Mtlb apka husband apke hoty huye dsri urton se physical relation rkhy toh bhi apko koi msla ni?
2020-05-24 04:40:00,Malik,Mra mo mat khulwaye mra apne zuban harab krny ka kue irada ne ha 🙏🏻.....
2020-05-24 04:40:00,SubTain Malik,Tb roka hi tha bht chezon se
2020-05-24 04:41:00,SubTain Malik,Acha
2020-05-24 04:41:00,Malik,Ni mjy kue frk ne prtaa kse sy b
2020-05-24 04:41:00,Malik,Rok k b kia mlla ha AMB
2020-05-24 04:41:00,SubTain Malik,Isi leye ap shadi se pehly sex py b agree hain?
2020-05-24 04:42:00,SubTain Malik,Wo aur laraiyan hi bht thin....
2020-05-24 04:42:00,Malik,Mjy is trha ka kue haram kam krny ma kue intrst ne ga
2020-05-24 04:42:00,Malik,Plz han 🙏🏻
2020-05-24 04:42:00,SubTain Malik,Us din toh keh rhin thin
2020-05-24 04:42:00,Malik,Kaha h gah
2020-05-24 04:42:00,Malik,Ab ne mood us din h gah
2020-05-24 04:43:00,SubTain Malik,Sahiiii
2020-05-24 04:48:00,Malik,👍🏻
2020-05-24 04:49:00,Malik,Mjy ek bat bat ka jawab d
2020-05-24 04:50:00,Malik,Jab m.islmbd the ap n mjy apne ladli k bary ma btaya th Ma n apko mana kia th m ne is s dor rhy ?
2020-05-24 04:50:00,SubTain Malik,Dor e tha
2020-05-24 04:50:00,SubTain Malik,Jb ap ny mje thud karwa dia
2020-05-24 04:50:00,Malik,Subtain ma n mana kia th k ne ??
2020-05-24 04:51:00,SubTain Malik,Tb usse bt ho jaya karti thi thori bht
2020-05-24 04:51:00,SubTain Malik,R usii main dsti hui
2020-05-24 04:51:00,Malik,T apny kartot yd krny thy k aysa q hwa ha
2020-05-24 04:51:00,Malik,Use ma pyar h gaya
2020-05-24 04:51:00,SubTain Malik,Dor ho gya tha
2020-05-24 04:51:00,SubTain Malik,Pyar kab hai?
2020-05-24 04:51:00,SubTain Malik,Ajeeb mantak hai apki r ajeeb falsafa hai
2020-05-24 04:51:00,SubTain Malik,Uska already relation hai uska banda hai
2020-05-24 04:51:00,SubTain Malik,Usse pyar hona hai?
2020-05-24 04:52:00,Malik,Han  Kia th na mana Mana ka ya rslt ha k uske e mala jappi jate h mry agy 24 ghnty
2020-05-24 04:53:00,SubTain Malik,🤷🏻‍♂️
2020-05-24 04:56:00,Malik,Us s dosti lagany s bhtr th
2020-05-24 04:56:00,Malik,Beth k soch lty ya sb hwa q ha
2020-05-24 04:56:00,Malik,Lkn q sochty ha  Nai dosti k nashy chary thy
2020-05-24 04:56:00,Malik,Or abe b abe kch mints phly b use ko defnd kia j rha th
2020-05-24 04:56:00,Malik,Good very good well done
2020-05-24 04:56:00,SubTain Malik,Nasha aysy keh rhin jese hamara koi sexual link ho
2020-05-24 04:57:00,Malik,H b skta ha
2020-05-24 04:57:00,SubTain Malik,Usko defend ni kiya ek bt btai hai bass
2020-05-24 04:57:00,Malik,Ma kn sa jante h kch
2020-05-24 04:57:00,Malik,Plz han
2020-05-24 04:57:00,SubTain Malik,Abhi tak toh koi nhi hai
2020-05-24 04:57:00,Malik,Abe tk ne ha k mtlb ha k hny ke posssibility h
2020-05-24 04:57:00,Malik,Goodyy
2020-05-24 04:57:00,SubTain Malik,Apko ye smjh q ni ata ky wo already relation m hai
2020-05-24 04:58:00,SubTain Malik,Uska ek adad banda hai
2020-05-24 04:58:00,Malik,Apka b t 6 sal ka paka sacha rishta tota ha naw uska b tot jaye gy
2020-05-24 04:58:00,Malik,Gah**
2020-05-24 04:58:00,Malik,Phr ap smbhaleye ga
2020-05-24 04:58:00,Malik,2 toty hwy log
2020-05-24 04:58:00,SubTain Malik,Jiska pele banda hoo uske sath mera sexual relation hoga abhi se hi?
2020-05-24 04:58:00,Malik,Ek h jaye gay
2020-05-24 04:59:00,SubTain Malik,Nhiii iska jawab m dy chuka hoon already....
2020-05-24 04:59:00,Malik,Jab ek sth gariyu ma ghuma ja sktaa ha t kch b h sktaa haa
2020-05-24 04:59:00,Malik,Hny k kch b h skta ha
2020-05-24 04:59:00,SubTain Malik,Shadi shuda urat se sex kiya hai m ny ye keh rhin ap?
2020-05-24 05:00:00,SubTain Malik,Uska bnda bht positive minded hai r larta bhi nhi....
2020-05-24 05:00:00,Malik,Shdi shuda s kia ha Bgair shdi shuda s kia Js s b kia ha Subtain mjy kia lena deña bhalla khd btayen
2020-05-24 05:00:00,SubTain Malik,Gariyun main bnda kam se b ja skta
2020-05-24 05:00:00,SubTain Malik,Toh ilzam q lga rhin ky jis lrki ka already relation hai mera uske sath aysa koi chakar hai
2020-05-24 05:00:00,Malik,Hamy kia pata g  Kia kch huwa h ham.kue sth t ne thy 🤣
2020-05-24 05:01:00,Malik,Hny ko kch b h sktaa ha
2020-05-24 05:01:00,SubTain Malik,Ap mje jesa smjhtin hain us pe hi depend krta yeh
2020-05-24 05:01:00,Malik,Ma t ilzam ne laga re
2020-05-24 05:01:00,Malik,Js trha ap us ke safai paish hidmt krty hain
2020-05-24 05:01:00,Malik,Uske izzat waqar r Awlla hny ke jhandy garty ha ma t bss waha s e keh re
2020-05-24 05:02:00,SubTain Malik,Apny dston ka bndy ko pta e hta
2020-05-24 05:02:00,Malik,Aysa ma n khd e smj lia 🙄?
2020-05-24 05:02:00,SubTain Malik,G
2020-05-24 05:02:00,Malik,Oo han han  Apny dostu ka ne
2020-05-24 05:02:00,Malik,Apne Maria ko bandy ko pata e ha bht achy s
2020-05-24 05:02:00,Malik,Goody mjy ne pata th ab chal gaya pata
2020-05-24 05:02:00,SubTain Malik,👍🏻
2020-05-24 05:03:00,SubTain Malik,Ni ho pa rhi mjse behs
2020-05-24 05:03:00,Malik,Ise leye chp kr ge the
2020-05-24 05:03:00,Malik,Q k yhe frk ha mj ma or maria ma
2020-05-24 05:03:00,Malik,W bhs ne krtee nawww
2020-05-24 05:03:00,SubTain Malik,Sahiii
2020-05-24 05:03:00,Malik,Pyari Bachi ❤️
2020-05-24 05:03:00,Malik,Well mnnrd ❤️
2020-05-24 05:04:00,SubTain Malik,Ye ni kaha m ny
2020-05-24 05:04:00,Malik,🤣
2020-05-24 05:04:00,Malik,Ab sara kuch keh k mazed mot ko awaz t ne day gy naw
2020-05-24 05:04:00,SubTain Malik,👍🏻
2020-05-24 05:04:00,Malik,Kch batain dil m e thek rhti h naw 🤣🤭
2020-05-24 05:05:00,SubTain Malik,😂
2020-05-24 05:05:00,SubTain Malik,Ok
2020-05-24 05:05:00,Malik,Khair whteverr
2020-05-24 05:05:00,SubTain Malik,G
2020-05-24 05:05:00,Malik,I dnt want to disscuss her any more nw
2020-05-24 05:05:00,SubTain Malik,Shukar
2020-05-24 05:05:00,Malik,Mra us s kue taluk ne
2020-05-24 05:05:00,Malik,Good 👍🏻
2020-05-24 05:05:00,SubTain Malik,Acha janab
2020-05-24 05:06:00,Malik,R na mre zndge ma uske itne uqat ha k ma usy disscuss krun
2020-05-24 05:06:00,SubTain Malik,👍🏻 👍🏻 👍🏻
2020-05-24 05:06:00,Malik,Ap jany apke mashok jany ya dost jo bb ha dznt mttr
2020-05-24 05:06:00,Malik,Isy khty h asal tklef
2020-05-24 05:06:00,SubTain Malik,Dst hi h
2020-05-24 05:07:00,Malik,Na b h dost s zyada b kch h ge t mjy frk ne pary gah subtain
2020-05-24 05:07:00,SubTain Malik,Ni g tklef ni hamoshi
2020-05-24 05:07:00,Malik,Apke hamoshi ny apko agy ko Olmpics ke trophy d ha shaid ek bar ml da dy 😂
2020-05-24 05:07:00,SubTain Malik,But hai hi nhiii toh
2020-05-24 05:07:00,SubTain Malik,😂 😂
2020-05-24 05:08:00,Malik,Apke hamoshi ny apko agy jo Olmpics ke trophy d ha shaid ek bar phr da dy 😂
2020-05-24 05:08:00,Malik,****
2020-05-24 05:08:00,SubTain Malik,Kal mera sath laitny ka dil tha m ny guzarish ki apny sath hi laat mar di
2020-05-24 05:09:00,Malik,Ek bat kahun ?
2020-05-24 05:09:00,SubTain Malik,Milna ka dil tha wo btaya us pe bhi thud karwa dia
2020-05-24 05:09:00,SubTain Malik,G
2020-05-24 05:09:00,Malik,Ya demnds waha ke jate ha jn k sth insn hush rhta h
2020-05-24 05:09:00,SubTain Malik,Ussi se kin thin
2020-05-24 05:09:00,Malik,🤣🤣🤣🤣🤣
2020-05-24 05:11:00,Malik,Insn ko apny e trha k insn ko kia kch yd krwana prtaa ha
